sample_idx,sample,slice,cluster,label,rating
547,macwar/XC374074.mp3,31,3,57,5.0
548,macwar/XC374074.mp3,32,0,57,5.0
549,macwar/XC374074.mp3,33,3,57,5.0
550,macwar/XC374074.mp3,34,3,57,5.0
551,macwar/XC374074.mp3,35,3,57,5.0
552,macwar/XC374074.mp3,36,3,57,5.0
553,macwar/XC374074.mp3,37,3,57,5.0
554,macwar/XC374074.mp3,38,3,57,5.0
555,macwar/XC374074.mp3,39,3,57,5.0
556,macwar/XC374074.mp3,40,3,57,5.0
557,macwar/XC374074.mp3,41,3,57,5.0
558,macwar/XC374074.mp3,42,0,57,5.0
559,macwar/XC374074.mp3,43,0,57,5.0
560,macwar/XC374074.mp3,44,0,57,5.0
561,macwar/XC374074.mp3,45,3,57,5.0
562,macwar/XC374074.mp3,46,3,57,5.0
563,macwar/XC374074.mp3,47,3,57,5.0
564,macwar/XC374074.mp3,48,3,57,5.0
565,macwar/XC374074.mp3,49,3,57,5.0
566,macwar/XC374074.mp3,50,3,57,5.0
567,macwar/XC374074.mp3,51,0,57,5.0
568,macwar/XC374074.mp3,52,3,57,5.0
569,macwar/XC374074.mp3,53,3,57,5.0
570,macwar/XC374074.mp3,54,3,57,5.0
571,macwar/XC374074.mp3,55,3,57,5.0
572,rebnut/XC488530.mp3,0,0,72,4.0
573,rebnut/XC488530.mp3,1,0,72,4.0
574,rebnut/XC488530.mp3,2,0,72,4.0
575,spotow/XC457111.mp3,0,6,83,5.0
576,eawpew/XC134757.mp3,0,6,38,3.5
577,eawpew/XC134757.mp3,1,3,38,3.5
578,eawpew/XC134757.mp3,2,3,38,3.5
579,eawpew/XC134757.mp3,3,3,38,3.5
580,eawpew/XC134757.mp3,4,3,38,3.5
581,eawpew/XC134757.mp3,5,3,38,3.5
582,horlar/XC181907.mp3,0,6,48,4.0
583,foxspa/XC406249.mp3,0,0,41,5.0
584,foxspa/XC406249.mp3,1,4,41,5.0
585,foxspa/XC406249.mp3,2,4,41,5.0
586,foxspa/XC406249.mp3,3,4,41,5.0
587,foxspa/XC406249.mp3,4,0,41,5.0
588,foxspa/XC406249.mp3,5,4,41,5.0
589,foxspa/XC406249.mp3,6,4,41,5.0
590,foxspa/XC406249.mp3,7,0,41,5.0
591,pasfly/XC400431.mp3,0,4,69,3.5
592,pasfly/XC400431.mp3,1,4,69,3.5
593,pasfly/XC400431.mp3,2,4,69,3.5
594,pasfly/XC400431.mp3,3,4,69,3.5
595,pasfly/XC400431.mp3,4,0,69,3.5
596,pasfly/XC400431.mp3,5,4,69,3.5
597,pasfly/XC400431.mp3,6,4,69,3.5
598,pasfly/XC400431.mp3,7,4,69,3.5
599,pasfly/XC400431.mp3,8,4,69,3.5
600,pasfly/XC400431.mp3,9,4,69,3.5
601,pasfly/XC400431.mp3,10,4,69,3.5
602,buhvir/XC179489.mp3,0,0,21,4.0
603,buhvir/XC179489.mp3,1,0,21,4.0
604,carwre/XC364592.mp3,0,0,28,5.0
605,carwre/XC364592.mp3,1,0,28,5.0
606,carwre/XC364592.mp3,2,0,28,5.0
607,carwre/XC364592.mp3,3,0,28,5.0
608,carwre/XC364592.mp3,4,1,28,5.0
609,wilsni1/XC424301.mp3,0,0,95,3.5
610,wilsni1/XC424301.mp3,1,0,95,3.5
611,wilsni1/XC424301.mp3,2,0,95,3.5
612,wilsni1/XC424301.mp3,3,0,95,3.5
613,wilsni1/XC424301.mp3,4,0,95,3.5
614,wilsni1/XC424301.mp3,5,0,95,3.5
615,pasfly/XC124972.mp3,0,2,69,4.5
616,pasfly/XC124972.mp3,1,2,69,4.5
617,pasfly/XC124972.mp3,2,2,69,4.5
618,pasfly/XC124972.mp3,3,7,69,4.5
619,pasfly/XC124972.mp3,4,2,69,4.5
620,pasfly/XC124972.mp3,5,2,69,4.5
621,pasfly/XC124972.mp3,6,2,69,4.5
622,pasfly/XC124972.mp3,7,2,69,4.5
623,pasfly/XC124972.mp3,8,2,69,4.5
624,pasfly/XC124972.mp3,9,2,69,4.5
625,pasfly/XC124972.mp3,10,2,69,4.5
626,pasfly/XC124972.mp3,11,2,69,4.5
627,pasfly/XC124972.mp3,12,2,69,4.5
628,pasfly/XC124972.mp3,13,2,69,4.5
629,pasfly/XC124972.mp3,14,2,69,4.5
630,pasfly/XC124972.mp3,15,2,69,4.5
631,pasfly/XC124972.mp3,16,2,69,4.5
632,pasfly/XC124972.mp3,17,2,69,4.5
633,pasfly/XC124972.mp3,18,2,69,4.5
634,pasfly/XC124972.mp3,19,2,69,4.5
635,pasfly/XC124972.mp3,20,2,69,4.5
636,pasfly/XC124972.mp3,21,2,69,4.5
637,pasfly/XC124972.mp3,22,2,69,4.5
638,pasfly/XC124972.mp3,23,2,69,4.5
639,pasfly/XC124972.mp3,24,2,69,4.5
640,pasfly/XC124972.mp3,25,2,69,4.5
641,pasfly/XC124972.mp3,26,2,69,4.5
642,pasfly/XC124972.mp3,27,2,69,4.5
643,pasfly/XC124972.mp3,28,2,69,4.5
644,pasfly/XC124972.mp3,29,2,69,4.5
645,canwre/XC338028.mp3,0,6,27,5.0
646,canwre/XC338028.mp3,1,6,27,5.0
647,canwre/XC338028.mp3,2,0,27,5.0
648,balori/XC217802.mp3,0,3,7,4.0
649,balori/XC217802.mp3,1,6,7,4.0
650,balori/XC217802.mp3,2,4,7,4.0
651,comgra/XC311953.mp3,0,6,32,4.0
652,comgra/XC311953.mp3,1,6,32,4.0
653,canwre/XC452160.mp3,0,3,27,4.0
654,amerob/XC320472.mp3,0,6,4,5.0
655,amerob/XC320472.mp3,1,6,4,5.0
656,amerob/XC320472.mp3,2,6,4,5.0
657,blujay/XC310243.mp3,0,0,15,5.0
658,blujay/XC310243.mp3,1,3,15,5.0
659,blujay/XC310243.mp3,2,0,15,5.0
660,swaspa/XC389972.mp3,0,6,84,4.5
661,swaspa/XC389972.mp3,1,6,84,4.5
662,eawpew/XC444719.mp3,0,3,38,4.0
663,eawpew/XC444719.mp3,1,3,38,4.0
664,eawpew/XC444719.mp3,2,3,38,4.0
665,comrav/XC174593.mp3,0,0,33,5.0
666,comrav/XC174593.mp3,1,0,33,5.0
667,comrav/XC174593.mp3,2,0,33,5.0
668,comrav/XC174593.mp3,3,0,33,5.0
669,comrav/XC174593.mp3,4,0,33,5.0
670,comrav/XC174593.mp3,5,0,33,5.0
671,comrav/XC174593.mp3,6,0,33,5.0
672,comrav/XC174593.mp3,7,0,33,5.0
673,comrav/XC174593.mp3,8,4,33,5.0
674,comrav/XC174593.mp3,9,0,33,5.0
675,comrav/XC174593.mp3,10,4,33,5.0
676,blkpho/XC237806.mp3,0,0,13,4.0
677,blkpho/XC237806.mp3,1,0,13,4.0
678,blkpho/XC237806.mp3,2,0,13,4.0
679,hoowar/XC384422.mp3,0,3,47,4.0
680,hoowar/XC384422.mp3,1,3,47,4.0
681,purfin/XC341484.mp3,0,6,71,3.5
682,purfin/XC341484.mp3,1,6,71,3.5
683,purfin/XC341484.mp3,2,6,71,3.5
684,purfin/XC341484.mp3,3,6,71,3.5
685,purfin/XC341484.mp3,4,6,71,3.5
686,purfin/XC341484.mp3,5,6,71,3.5
687,purfin/XC341484.mp3,6,6,71,3.5
688,purfin/XC341484.mp3,7,6,71,3.5
689,purfin/XC341484.mp3,8,6,71,3.5
690,purfin/XC341484.mp3,9,6,71,3.5
691,purfin/XC341484.mp3,10,6,71,3.5
692,purfin/XC341484.mp3,11,6,71,3.5
693,blugrb1/XC217982.mp3,0,6,14,4.5
694,blugrb1/XC217982.mp3,1,0,14,4.5
695,blugrb1/XC217982.mp3,2,6,14,4.5
696,blugrb1/XC217982.mp3,3,6,14,4.5
697,blugrb1/XC217982.mp3,4,6,14,4.5
698,blugrb1/XC217982.mp3,5,0,14,4.5
699,blugrb1/XC217982.mp3,6,6,14,4.5
700,blugrb1/XC217982.mp3,7,0,14,4.5
701,blugrb1/XC217982.mp3,8,6,14,4.5
702,blugrb1/XC217982.mp3,9,6,14,4.5
703,blugrb1/XC217982.mp3,10,3,14,4.5
704,blugrb1/XC217982.mp3,11,6,14,4.5
705,blugrb1/XC217982.mp3,12,0,14,4.5
706,blugrb1/XC217982.mp3,13,0,14,4.5
707,blugrb1/XC217982.mp3,14,4,14,4.5
708,blugrb1/XC217982.mp3,15,6,14,4.5
709,blugrb1/XC217982.mp3,16,3,14,4.5
710,blugrb1/XC217982.mp3,17,6,14,4.5
711,blugrb1/XC217982.mp3,18,0,14,4.5
712,blugrb1/XC217982.mp3,19,0,14,4.5
713,blugrb1/XC217982.mp3,20,6,14,4.5
714,blugrb1/XC217982.mp3,21,0,14,4.5
715,blugrb1/XC217982.mp3,22,6,14,4.5
716,blugrb1/XC217982.mp3,23,3,14,4.5
717,blugrb1/XC217982.mp3,24,6,14,4.5
718,blugrb1/XC217982.mp3,25,6,14,4.5
719,blugrb1/XC217982.mp3,26,6,14,4.5
720,blugrb1/XC217982.mp3,27,0,14,4.5
721,blugrb1/XC217982.mp3,28,6,14,4.5
722,blugrb1/XC217982.mp3,29,0,14,4.5
723,blugrb1/XC217982.mp3,30,6,14,4.5
724,blugrb1/XC217982.mp3,31,0,14,4.5
725,blugrb1/XC217982.mp3,32,6,14,4.5
726,orcwar/XC309932.mp3,0,1,67,4.5
727,orcwar/XC309932.mp3,1,4,67,4.5
728,orcwar/XC309932.mp3,2,1,67,4.5
729,orcwar/XC309932.mp3,3,1,67,4.5
730,balori/XC324865.mp3,0,3,7,3.5
731,balori/XC324865.mp3,1,3,7,3.5
732,balori/XC324865.mp3,2,3,7,3.5
733,balori/XC324865.mp3,3,3,7,3.5
734,balori/XC324865.mp3,4,0,7,3.5
735,balori/XC324865.mp3,5,0,7,3.5
736,balori/XC324865.mp3,6,0,7,3.5
737,balori/XC324865.mp3,7,0,7,3.5
738,swathr/XC195577.mp3,0,5,85,4.5
739,swathr/XC195577.mp3,1,2,85,4.5
740,swathr/XC195577.mp3,2,2,85,4.5
741,swathr/XC195577.mp3,3,5,85,4.5
742,swathr/XC195577.mp3,4,2,85,4.5
743,swathr/XC195577.mp3,5,5,85,4.5
744,swathr/XC195577.mp3,6,2,85,4.5
745,swathr/XC195577.mp3,7,2,85,4.5
746,swathr/XC195577.mp3,8,5,85,4.5
747,swathr/XC195577.mp3,9,5,85,4.5
748,swathr/XC195577.mp3,10,5,85,4.5
749,swathr/XC195577.mp3,11,5,85,4.5
750,savspa/XC283620.mp3,0,4,80,4.0
751,savspa/XC283620.mp3,1,4,80,4.0
752,savspa/XC283620.mp3,2,4,80,4.0
753,savspa/XC283620.mp3,3,4,80,4.0
754,savspa/XC283620.mp3,4,4,80,4.0
755,pasfly/XC125259.mp3,0,4,69,4.0
756,pasfly/XC125259.mp3,1,4,69,4.0
757,pasfly/XC125259.mp3,2,0,69,4.0
758,pasfly/XC125259.mp3,3,0,69,4.0
759,winwre3/XC208172.mp3,0,5,96,4.5
760,magwar/XC189305.mp3,0,5,58,4.5
761,magwar/XC189305.mp3,1,5,58,4.5
762,magwar/XC189305.mp3,2,5,58,4.5
763,magwar/XC189305.mp3,3,5,58,4.5
764,magwar/XC189305.mp3,4,5,58,4.5
765,magwar/XC189305.mp3,5,5,58,4.5
766,magwar/XC189305.mp3,6,2,58,4.5
767,magwar/XC189305.mp3,7,5,58,4.5
768,magwar/XC189305.mp3,8,5,58,4.5
769,magwar/XC189305.mp3,9,5,58,4.5
770,magwar/XC189305.mp3,10,5,58,4.5
771,magwar/XC189305.mp3,11,5,58,4.5
772,magwar/XC189305.mp3,12,5,58,4.5
773,magwar/XC189305.mp3,13,5,58,4.5
774,magwar/XC189305.mp3,14,5,58,4.5
775,magwar/XC189305.mp3,15,5,58,4.5
776,magwar/XC189305.mp3,16,5,58,4.5
777,magwar/XC189305.mp3,17,5,58,4.5
778,magwar/XC189305.mp3,18,5,58,4.5
779,magwar/XC189305.mp3,19,5,58,4.5
780,magwar/XC189305.mp3,20,5,58,4.5
781,magwar/XC189305.mp3,21,5,58,4.5
782,magwar/XC189305.mp3,22,5,58,4.5
783,magwar/XC189305.mp3,23,5,58,4.5
784,magwar/XC189305.mp3,24,5,58,4.5
785,magwar/XC189305.mp3,25,5,58,4.5
786,canwre/XC168592.mp3,0,1,27,4.5
787,canwre/XC168592.mp3,1,1,27,4.5
788,canwre/XC168592.mp3,2,1,27,4.5
789,canwre/XC168592.mp3,3,1,27,4.5
790,canwre/XC168592.mp3,4,1,27,4.5
791,rocpig/XC380349.mp3,0,4,78,3.5
792,rocpig/XC380349.mp3,1,4,78,3.5
793,orcwar/XC406187.mp3,0,0,67,4.5
794,orcwar/XC406187.mp3,1,0,67,4.5
795,orcwar/XC406187.mp3,2,0,67,4.5
796,orcwar/XC406187.mp3,3,0,67,4.5
797,orcwar/XC406187.mp3,4,0,67,4.5
798,whbnut/XC350758.mp3,0,4,93,4.5
799,whbnut/XC350758.mp3,1,0,93,4.5
800,whbnut/XC350758.mp3,2,4,93,4.5
801,whbnut/XC350758.mp3,3,0,93,4.5
802,whbnut/XC350758.mp3,4,0,93,4.5
803,whbnut/XC350758.mp3,5,0,93,4.5
804,whbnut/XC350758.mp3,6,0,93,4.5
805,whbnut/XC350758.mp3,7,0,93,4.5
806,whbnut/XC350758.mp3,8,4,93,4.5
807,whbnut/XC350758.mp3,9,0,93,4.5
808,whbnut/XC350758.mp3,10,4,93,4.5
809,whbnut/XC350758.mp3,11,4,93,4.5
810,whbnut/XC350758.mp3,12,4,93,4.5
811,whbnut/XC350758.mp3,13,4,93,4.5
812,whbnut/XC350758.mp3,14,0,93,4.5
813,whbnut/XC350758.mp3,15,0,93,4.5
814,whbnut/XC350758.mp3,16,0,93,4.5
815,whbnut/XC350758.mp3,17,0,93,4.5
816,whbnut/XC350758.mp3,18,0,93,4.5
817,whbnut/XC350758.mp3,19,0,93,4.5
818,whbnut/XC350758.mp3,20,0,93,4.5
819,whbnut/XC350758.mp3,21,0,93,4.5
820,whbnut/XC350758.mp3,22,0,93,4.5
821,whbnut/XC350758.mp3,23,0,93,4.5
822,whbnut/XC350758.mp3,24,0,93,4.5
823,whbnut/XC350758.mp3,25,0,93,4.5
824,whbnut/XC350758.mp3,26,0,93,4.5
825,pasfly/XC400438.mp3,0,7,69,3.5
826,pasfly/XC400438.mp3,1,6,69,3.5
827,pasfly/XC400438.mp3,2,7,69,3.5
828,pasfly/XC400438.mp3,3,6,69,3.5
829,pasfly/XC400438.mp3,4,7,69,3.5
830,louwat/XC253963.mp3,0,0,56,2.5
831,louwat/XC253963.mp3,1,4,56,2.5
832,louwat/XC253963.mp3,2,4,56,2.5
833,louwat/XC253963.mp3,3,3,56,2.5
834,louwat/XC253963.mp3,4,4,56,2.5
835,canwar/XC139447.mp3,0,3,26,2.5
836,canwar/XC139447.mp3,1,3,26,2.5
837,canwar/XC139447.mp3,2,3,26,2.5
838,canwar/XC139447.mp3,3,3,26,2.5
839,canwar/XC139447.mp3,4,3,26,2.5
840,canwar/XC139447.mp3,5,3,26,2.5
841,canwar/XC139447.mp3,6,3,26,2.5
842,canwar/XC139447.mp3,7,3,26,2.5
843,canwar/XC139447.mp3,8,3,26,2.5
844,canwar/XC139447.mp3,9,3,26,2.5
845,louwat/XC142337.mp3,0,4,56,3.5
846,louwat/XC142337.mp3,1,4,56,3.5
847,louwat/XC142337.mp3,2,1,56,3.5
848,louwat/XC142337.mp3,3,1,56,3.5
849,louwat/XC142337.mp3,4,4,56,3.5
850,louwat/XC142337.mp3,5,4,56,3.5
851,horlar/XC401719.mp3,0,2,48,4.5
852,horlar/XC401719.mp3,1,5,48,4.5
853,hoowar/XC246081.mp3,0,3,47,4.5
854,bulori/XC256971.mp3,0,5,22,4.5
855,bulori/XC256971.mp3,1,5,22,4.5
856,bulori/XC256971.mp3,2,5,22,4.5
857,bulori/XC256971.mp3,3,5,22,4.5
858,sonspa/XC149408.mp3,0,3,82,5.0
859,sonspa/XC149408.mp3,1,0,82,5.0
860,sonspa/XC149408.mp3,2,0,82,5.0
861,sonspa/XC149408.mp3,3,0,82,5.0
862,sonspa/XC149408.mp3,4,3,82,5.0
863,sonspa/XC149408.mp3,5,3,82,5.0
864,sonspa/XC149408.mp3,6,3,82,5.0
865,reevir1/XC375055.mp3,0,4,75,5.0
866,reevir1/XC375055.mp3,1,4,75,5.0
867,reevir1/XC375055.mp3,2,4,75,5.0
868,reevir1/XC375055.mp3,3,4,75,5.0
869,reevir1/XC375055.mp3,4,4,75,5.0
870,reevir1/XC375055.mp3,5,4,75,5.0
871,brdowl/XC312258.mp3,0,1,16,5.0
872,brdowl/XC312258.mp3,1,0,16,5.0
873,brdowl/XC312258.mp3,2,4,16,5.0
874,brdowl/XC312258.mp3,3,0,16,5.0
875,brdowl/XC312258.mp3,4,1,16,5.0
876,brdowl/XC312258.mp3,5,0,16,5.0
877,brdowl/XC312258.mp3,6,0,16,5.0
878,brdowl/XC312258.mp3,7,1,16,5.0
879,brdowl/XC312258.mp3,8,1,16,5.0
880,brdowl/XC312258.mp3,9,0,16,5.0
881,brdowl/XC312258.mp3,10,1,16,5.0
882,brdowl/XC312258.mp3,11,0,16,5.0
883,brdowl/XC312258.mp3,12,0,16,5.0
884,brdowl/XC312258.mp3,13,0,16,5.0
885,brdowl/XC312258.mp3,14,1,16,5.0
886,brdowl/XC312258.mp3,15,1,16,5.0
887,brdowl/XC312258.mp3,16,0,16,5.0
888,brdowl/XC312258.mp3,17,1,16,5.0
889,brdowl/XC312258.mp3,18,1,16,5.0
890,brdowl/XC312258.mp3,19,0,16,5.0
891,brdowl/XC312258.mp3,20,1,16,5.0
892,brdowl/XC312258.mp3,21,1,16,5.0
893,brdowl/XC312258.mp3,22,0,16,5.0
894,brdowl/XC312258.mp3,23,1,16,5.0
895,brdowl/XC312258.mp3,24,1,16,5.0
896,brdowl/XC312258.mp3,25,0,16,5.0
897,brdowl/XC312258.mp3,26,0,16,5.0
898,brdowl/XC312258.mp3,27,1,16,5.0
899,brdowl/XC312258.mp3,28,1,16,5.0
900,brdowl/XC312258.mp3,29,0,16,5.0
901,brdowl/XC312258.mp3,30,1,16,5.0
902,brdowl/XC312258.mp3,31,1,16,5.0
903,brdowl/XC312258.mp3,32,0,16,5.0
904,brdowl/XC312258.mp3,33,0,16,5.0
905,brdowl/XC312258.mp3,34,1,16,5.0
906,brdowl/XC312258.mp3,35,1,16,5.0
907,brdowl/XC312258.mp3,36,0,16,5.0
908,brdowl/XC312258.mp3,37,1,16,5.0
909,brdowl/XC312258.mp3,38,1,16,5.0
910,brdowl/XC312258.mp3,39,1,16,5.0
911,brdowl/XC312258.mp3,40,1,16,5.0
912,brdowl/XC312258.mp3,41,4,16,5.0
913,amecro/XC191954.mp3,0,7,1,4.5
914,amecro/XC191954.mp3,1,4,1,4.5
915,amecro/XC191954.mp3,2,0,1,4.5
916,amecro/XC191954.mp3,3,0,1,4.5
917,amecro/XC191954.mp3,4,7,1,4.5
918,amecro/XC191954.mp3,5,0,1,4.5
919,amecro/XC191954.mp3,6,7,1,4.5
920,amecro/XC191954.mp3,7,0,1,4.5
921,amecro/XC191954.mp3,8,0,1,4.5
922,amecro/XC191954.mp3,9,4,1,4.5
923,amecro/XC191954.mp3,10,0,1,4.5
924,amecro/XC191954.mp3,11,4,1,4.5
925,amecro/XC191954.mp3,12,4,1,4.5
926,amecro/XC191954.mp3,13,0,1,4.5
927,amecro/XC191954.mp3,14,1,1,4.5
928,amecro/XC191954.mp3,15,1,1,4.5
929,amecro/XC191954.mp3,16,0,1,4.5
930,amecro/XC191954.mp3,17,1,1,4.5
931,amecro/XC191954.mp3,18,0,1,4.5
932,amecro/XC191954.mp3,19,0,1,4.5
933,amecro/XC191954.mp3,20,0,1,4.5
934,amecro/XC191954.mp3,21,0,1,4.5
935,amecro/XC191954.mp3,22,1,1,4.5
936,amecro/XC191954.mp3,23,0,1,4.5
937,amecro/XC191954.mp3,24,0,1,4.5
938,amecro/XC191954.mp3,25,7,1,4.5
939,amecro/XC191954.mp3,26,0,1,4.5
940,amecro/XC191954.mp3,27,1,1,4.5
941,amecro/XC191954.mp3,28,0,1,4.5
942,amecro/XC191954.mp3,29,0,1,4.5
943,amecro/XC191954.mp3,30,0,1,4.5
944,amecro/XC191954.mp3,31,4,1,4.5
945,amecro/XC191954.mp3,32,0,1,4.5
946,amecro/XC191954.mp3,33,0,1,4.5
947,amecro/XC191954.mp3,34,0,1,4.5
948,amecro/XC191954.mp3,35,1,1,4.5
949,amecro/XC191954.mp3,36,1,1,4.5
950,woothr/XC139062.mp3,0,0,97,4.0
951,woothr/XC139062.mp3,1,0,97,4.0
952,woothr/XC139062.mp3,2,0,97,4.0
953,woothr/XC139062.mp3,3,3,97,4.0
954,woothr/XC139062.mp3,4,0,97,4.0
955,woothr/XC139062.mp3,5,0,97,4.0
956,woothr/XC139062.mp3,6,3,97,4.0
957,rebnut/XC349777.mp3,0,4,72,4.5
958,rebnut/XC349777.mp3,1,4,72,4.5
959,rebnut/XC349777.mp3,2,0,72,4.5
960,rebnut/XC349777.mp3,3,4,72,4.5
961,rebnut/XC349777.mp3,4,0,72,4.5
962,olsfly/XC317200.mp3,0,3,66,3.5
963,olsfly/XC317200.mp3,1,0,66,3.5
964,olsfly/XC317200.mp3,2,3,66,3.5
965,olsfly/XC317200.mp3,3,0,66,3.5
966,olsfly/XC317200.mp3,4,3,66,3.5
967,olsfly/XC317200.mp3,5,3,66,3.5
968,olsfly/XC317200.mp3,6,0,66,3.5
969,olsfly/XC317200.mp3,7,3,66,3.5
970,olsfly/XC317200.mp3,8,0,66,3.5
971,olsfly/XC317200.mp3,9,0,66,3.5
972,olsfly/XC317200.mp3,10,3,66,3.5
973,olsfly/XC317200.mp3,11,3,66,3.5
974,olsfly/XC317200.mp3,12,0,66,3.5
975,olsfly/XC317200.mp3,13,0,66,3.5
976,olsfly/XC317200.mp3,14,3,66,3.5
977,olsfly/XC317200.mp3,15,3,66,3.5
978,olsfly/XC317200.mp3,16,3,66,3.5
979,olsfly/XC317200.mp3,17,3,66,3.5
980,olsfly/XC317200.mp3,18,0,66,3.5
981,olsfly/XC317200.mp3,19,3,66,3.5
982,olsfly/XC317200.mp3,20,3,66,3.5
983,olsfly/XC317200.mp3,21,0,66,3.5
984,olsfly/XC317200.mp3,22,3,66,3.5
985,olsfly/XC317200.mp3,23,0,66,3.5
986,olsfly/XC317200.mp3,24,0,66,3.5
987,olsfly/XC317200.mp3,25,3,66,3.5
988,olsfly/XC317200.mp3,26,0,66,3.5
989,olsfly/XC317200.mp3,27,3,66,3.5
990,olsfly/XC317200.mp3,28,3,66,3.5
991,olsfly/XC317200.mp3,29,0,66,3.5
992,olsfly/XC317200.mp3,30,3,66,3.5
993,olsfly/XC317200.mp3,31,3,66,3.5
994,olsfly/XC317200.mp3,32,0,66,3.5
995,cacwre/XC146149.mp3,0,2,24,4.0
996,cacwre/XC146149.mp3,1,2,24,4.0
997,cacwre/XC146149.mp3,2,2,24,4.0
998,cacwre/XC146149.mp3,3,2,24,4.0
999,cacwre/XC146149.mp3,4,2,24,4.0
1000,cacwre/XC146149.mp3,5,2,24,4.0
1001,cacwre/XC146149.mp3,6,2,24,4.0
1002,amecro/XC456644.mp3,0,1,1,4.5
1003,amecro/XC456644.mp3,1,1,1,4.5
1004,amecro/XC456644.mp3,2,1,1,4.5
1005,amecro/XC456644.mp3,3,1,1,4.5
1006,amecro/XC456644.mp3,4,1,1,4.5
1007,amecro/XC456644.mp3,5,1,1,4.5
1008,amecro/XC456644.mp3,6,1,1,4.5
1009,amecro/XC456644.mp3,7,1,1,4.5
1010,amecro/XC456644.mp3,8,1,1,4.5
1011,amecro/XC456644.mp3,9,0,1,4.5
1012,amecro/XC456644.mp3,10,1,1,4.5
1013,amecro/XC456644.mp3,11,0,1,4.5
1014,amecro/XC456644.mp3,12,0,1,4.5
1015,amecro/XC456644.mp3,13,1,1,4.5
1016,amecro/XC456644.mp3,14,0,1,4.5
1017,amecro/XC456644.mp3,15,7,1,4.5
1018,barswa/XC181956.mp3,0,4,8,5.0
1019,barswa/XC181956.mp3,1,4,8,5.0
1020,barswa/XC181956.mp3,2,4,8,5.0
1021,barswa/XC181956.mp3,3,0,8,5.0
1022,barswa/XC181956.mp3,4,0,8,5.0
1023,barswa/XC181956.mp3,5,0,8,5.0
1024,barswa/XC181956.mp3,6,0,8,5.0
1025,barswa/XC181956.mp3,7,0,8,5.0
1026,barswa/XC181956.mp3,8,0,8,5.0
1027,barswa/XC181956.mp3,9,0,8,5.0
1028,barswa/XC181956.mp3,10,0,8,5.0
1029,barswa/XC181956.mp3,11,4,8,5.0
1030,barswa/XC181956.mp3,12,0,8,5.0
1031,barswa/XC181956.mp3,13,0,8,5.0
1032,barswa/XC181956.mp3,14,0,8,5.0
1033,veery/XC149630.mp3,0,2,87,4.0
1034,veery/XC149630.mp3,1,7,87,4.0
1035,veery/XC149630.mp3,2,2,87,4.0
1036,veery/XC149630.mp3,3,2,87,4.0
1037,veery/XC149630.mp3,4,7,87,4.0
1038,veery/XC149630.mp3,5,2,87,4.0
1039,veery/XC149630.mp3,6,7,87,4.0
1040,veery/XC149630.mp3,7,7,87,4.0
1041,veery/XC149630.mp3,8,7,87,4.0
1042,veery/XC149630.mp3,9,7,87,4.0
1043,veery/XC149630.mp3,10,2,87,4.0
1044,veery/XC149630.mp3,11,2,87,4.0
1045,veery/XC149630.mp3,12,7,87,4.0
1046,norcar/XC109034.mp3,0,1,63,5.0
1047,norcar/XC109034.mp3,1,7,63,5.0
1048,norcar/XC109034.mp3,2,1,63,5.0
1049,norcar/XC109034.mp3,3,4,63,5.0
1050,norcar/XC109034.mp3,4,1,63,5.0
1051,norcar/XC109034.mp3,5,7,63,5.0
1052,norcar/XC109034.mp3,6,7,63,5.0
1053,norcar/XC109034.mp3,7,6,63,5.0
1054,norcar/XC109034.mp3,8,6,63,5.0
1055,norcar/XC109034.mp3,9,4,63,5.0
1056,ruckin/XC188240.mp3,0,7,79,4.5
1057,ruckin/XC188240.mp3,1,7,79,4.5
1058,ruckin/XC188240.mp3,2,7,79,4.5
1059,ruckin/XC188240.mp3,3,7,79,4.5
1060,ruckin/XC188240.mp3,4,2,79,4.5
1061,ruckin/XC188240.mp3,5,6,79,4.5
1062,ruckin/XC188240.mp3,6,6,79,4.5
1063,ruckin/XC188240.mp3,7,7,79,4.5
1064,ruckin/XC188240.mp3,8,7,79,4.5
1065,ruckin/XC188240.mp3,9,7,79,4.5
1066,ruckin/XC188240.mp3,10,6,79,4.5
1067,ruckin/XC188240.mp3,11,7,79,4.5
1068,ruckin/XC188240.mp3,12,7,79,4.5
1069,ruckin/XC188240.mp3,13,7,79,4.5
1070,ruckin/XC188240.mp3,14,7,79,4.5
1071,ruckin/XC188240.mp3,15,6,79,4.5
1072,ruckin/XC188240.mp3,16,6,79,4.5
1073,ruckin/XC188240.mp3,17,6,79,4.5
1074,ruckin/XC188240.mp3,18,7,79,4.5
1075,ruckin/XC188240.mp3,19,7,79,4.5
1076,ruckin/XC188240.mp3,20,6,79,4.5
1077,ruckin/XC188240.mp3,21,6,79,4.5
1078,ruckin/XC188240.mp3,22,7,79,4.5
1079,ruckin/XC188240.mp3,23,7,79,4.5
1080,ruckin/XC188240.mp3,24,7,79,4.5
1081,ruckin/XC188240.mp3,25,7,79,4.5
1082,ruckin/XC188240.mp3,26,7,79,4.5
1083,ruckin/XC188240.mp3,27,7,79,4.5
1084,ruckin/XC188240.mp3,28,6,79,4.5
1085,ruckin/XC188240.mp3,29,7,79,4.5
1086,ruckin/XC188240.mp3,30,7,79,4.5
1087,ruckin/XC188240.mp3,31,7,79,4.5
1088,spotow/XC481116.mp3,0,0,83,5.0
1089,spotow/XC481116.mp3,1,0,83,5.0
