ids,response
127504,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""127504"", ""gen"": ""Nothocercus"", ""sp"": ""bonapartei"", ""ssp"": ""plumbeiceps"", ""group"": ""birds"", ""en"": ""Highland Tinamou"", ""rec"": ""Leonardo Ord\u00f3\u00f1ez-Delgado"", ""cnt"": ""Ecuador"", ""loc"": ""Sector Colibr\u00ed, Cordillera del C\u00f3ndor (Zamora Chinchipe)"", ""lat"": ""-3.7614"", ""lng"": ""-78.5053"", ""alt"": ""1400"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/127504"", ""file"": ""https://xeno-canto.org/127504/download"", ""file-name"": ""XC127504-9.1 Nothocercus bonapartei XC.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC127504-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC127504-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC127504-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC127504-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/wave/XC127504-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/wave/XC127504-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/wave/XC127504-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""A"", ""length"": ""2:20"", ""time"": ""06:30"", ""date"": ""2012-11-08"", ""uploaded"": ""2013-03-27"", ""also"": [], ""rmk"": ""First documented records of this species in the Cordillera del C\u00f3ndor, Ecuador\r\n\r\n[More info - Revista Ecuatoriana de Ornitolog\u00eda](https://www.researchgate.net/publication/325245744_Primer_Registro_de_Tinamu_Serrano_Nothocercus_bonapartei_Tinamiformes_Tinamidae_en_la_cordillera_del_Condor_Sureste_de_Ecuador)\r\n\r\n[Photo](http://www.flickr.com/photos/leo_od7/8599348112/in/photostream/lightbox/)"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
461364,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""461364"", ""gen"": ""Ortalis"", ""sp"": ""guttata"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Speckled Chachalaca"", ""rec"": ""Blair Jollands"", ""cnt"": ""Peru"", ""loc"": ""Manu, Manu, Madre de Dios"", ""lat"": ""-12.721"", ""lng"": ""-71.3649"", ""alt"": ""500"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/461364"", ""file"": ""https://xeno-canto.org/461364/download"", ""file-name"": ""XC461364-ID PERU 07D.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/LJCFOIEGRG/ffts/XC461364-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/LJCFOIEGRG/ffts/XC461364-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/LJCFOIEGRG/ffts/XC461364-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/LJCFOIEGRG/ffts/XC461364-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/LJCFOIEGRG/wave/XC461364-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/LJCFOIEGRG/wave/XC461364-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/LJCFOIEGRG/wave/XC461364-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""C"", ""length"": ""0:14"", ""time"": ""05:30"", ""date"": ""2017-10-24"", ""uploaded"": ""2019-03-12"", ""also"": [], ""rmk"": """", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
19526,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""19526"", ""gen"": ""Penelope"", ""sp"": ""dabbenei"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Red-faced Guan"", ""rec"": ""Niels Krabbe"", ""cnt"": ""Bolivia"", ""loc"": ""Chuquisaca: 7 km N Sopachuy"", ""lat"": ""-19.4334"", ""lng"": ""-64.4667"", ""alt"": ""2500"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/19526"", ""file"": ""https://xeno-canto.org/19526/download"", ""file-name"": ""PENDAB04.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC19526-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC19526-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC19526-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC19526-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC19526-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC19526-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC19526-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""A"", ""length"": ""0:42"", ""time"": ""18:00"", ""date"": ""1995-03-25"", ""uploaded"": ""2008-11-20"", ""also"": [], ""rmk"": ""Deciduous forest admixed with Alnus and Podocarpus. Ref.: NK CIXB 404-432"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
663426,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""663426"", ""gen"": ""Penelope"", ""sp"": ""bridgesi"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Yungas Guan"", ""rec"": ""Jacob Wijpkema"", ""cnt"": ""Bolivia"", ""loc"": ""Entre Rios (near  Soledad), Burnet O'Connor, Departamento de Tarija"", ""lat"": ""-21.7404"", ""lng"": ""-64.0866"", ""alt"": ""1000"", ""type"": ""call, song"", ""sex"": ""male"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/663426"", ""file"": ""https://xeno-canto.org/663426/download"", ""file-name"": ""XC663426-210703_2848.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC663426-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC663426-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC663426-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC663426-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/wave/XC663426-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/wave/XC663426-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/wave/XC663426-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:10"", ""time"": ""09:54"", ""date"": ""2021-07-03"", ""uploaded"": ""2021-07-17"", ""also"": [], ""rmk"": ""again another group of about 5 birds"", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
217873,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""217873"", ""gen"": ""Crypturellus"", ""sp"": ""strigulosus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Brazilian Tinamou"", ""rec"": ""Jeremy Minns"", ""cnt"": ""Brazil"", ""loc"": ""Cristalino Jungle Lodge, MT"", ""lat"": ""-9.5981"", ""lng"": ""-55.932"", ""alt"": ""260"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/217873"", ""file"": ""https://xeno-canto.org/217873/download"", ""file-name"": ""XC217873-CRYSTR04.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC217873-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC217873-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC217873-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC217873-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC217873-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC217873-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC217873-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:41"", ""time"": ""08:27"", ""date"": ""2000-09-15"", ""uploaded"": ""2015-03-19"", ""also"": [""Lipaugus vociferans""], ""rmk"": ""Castanheiras trail - terra firme forest"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
639576,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""639576"", ""gen"": ""Ortalis"", ""sp"": ""poliocephala"", ""ssp"": """", ""group"": ""birds"", ""en"": ""West Mexican Chachalaca"", ""rec"": ""Aziza Cooper"", ""cnt"": ""Mexico"", ""loc"": ""Yelapa, Cabo Corrientes, Jalisco"", ""lat"": ""20.4905"", ""lng"": ""-105.4505"", ""alt"": ""20"", ""type"": ""call"", ""sex"": ""uncertain"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/639576"", ""file"": ""https://xeno-canto.org/639576/download"", ""file-name"": ""XC639576-Video WMCH calls Yelapa 1.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/BUVUYBLKOZ/ffts/XC639576-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/BUVUYBLKOZ/ffts/XC639576-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/BUVUYBLKOZ/ffts/XC639576-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/BUVUYBLKOZ/ffts/XC639576-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/BUVUYBLKOZ/wave/XC639576-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/BUVUYBLKOZ/wave/XC639576-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/BUVUYBLKOZ/wave/XC639576-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:25"", ""time"": ""09:30"", ""date"": ""2021-04-16"", ""uploaded"": ""2021-04-16"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
526185,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""526185"", ""gen"": ""Apteryx"", ""sp"": ""mantelli"", ""ssp"": """", ""group"": ""birds"", ""en"": ""North Island Brown Kiwi"", ""rec"": ""James Lidster"", ""cnt"": ""New Zealand"", ""loc"": ""Te Tii, Far North District, Northland"", ""lat"": ""-35.1503"", ""lng"": ""174.0786"", ""alt"": ""40"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/526185"", ""file"": ""https://xeno-canto.org/526185/download"", ""file-name"": ""XC526185-North Island Brown Kiwi Kerikeri 20200117 2230u MixPre-125.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC526185-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC526185-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC526185-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC526185-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/wave/XC526185-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/wave/XC526185-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/wave/XC526185-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:18"", ""time"": ""22:30"", ""date"": ""2020-01-17"", ""uploaded"": ""2020-02-10"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
557617,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""557617"", ""gen"": ""Tinamus"", ""sp"": ""major"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Great Tinamou"", ""rec"": ""Dante Buzzetti"", ""cnt"": ""Brazil"", ""loc"": ""Parque Estadual Chandless, Santa Rosa do Purus, Acre"", ""lat"": ""-9.4571"", ""lng"": ""-70.4332"", ""alt"": ""265"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/557617"", ""file"": ""https://xeno-canto.org/557617/download"", ""file-name"": ""XC557617-Tinamus major DCB 625-16c.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557617-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557617-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557617-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC557617-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC557617-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC557617-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC557617-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:11"", ""time"": ""18:44"", ""date"": ""2008-08-04"", ""uploaded"": ""2020-05-12"", ""also"": [], ""rmk"": ""DCB 625-16c"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
17471,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""17471"", ""gen"": ""Tinamus"", ""sp"": ""major"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Great Tinamou"", ""rec"": ""Andrew Spencer"", ""cnt"": ""Ecuador"", ""loc"": ""Humedal del Yalare, Esmeraldas"", ""lat"": ""1.1001"", ""lng"": ""-78.8501"", ""alt"": ""30"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/17471"", ""file"": ""https://xeno-canto.org/17471/download"", ""file-name"": ""Little Tinamou2008-1-19.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC17471-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC17471-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC17471-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC17471-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC17471-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC17471-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC17471-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/2.5/"", ""q"": ""A"", ""length"": ""0:09"", ""time"": ""11:30"", ""date"": ""2008-01-19"", ""uploaded"": ""2008-11-20"", ""also"": [], ""rmk"": """", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
424637,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""424637"", ""gen"": ""Crypturellus"", ""sp"": ""obsoletus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Brown Tinamou"", ""rec"": ""Marcelo Jordani Feliti"", ""cnt"": ""Brazil"", ""loc"": ""Paranapiacaba,Santo Andr\u00e9, S\u00e3o Paulo State"", ""lat"": ""-23.7745"", ""lng"": ""-46.3021"", ""alt"": ""850"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/424637"", ""file"": ""https://xeno-canto.org/424637/download"", ""file-name"": ""XC424637-Crypturellus obsoletus.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC424637-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC424637-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC424637-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC424637-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/wave/XC424637-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/wave/XC424637-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/DJHLXVSKSM/wave/XC424637-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:50"", ""time"": ""07:00"", ""date"": ""2016-09-17"", ""uploaded"": ""2018-07-12"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
167584,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""167584"", ""gen"": ""Ortalis"", ""sp"": ""columbiana"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Colombian Chachalaca"", ""rec"": ""Sergio Chaparro-Herrera"", ""cnt"": ""Colombia"", ""loc"": ""Reserva Forestal Protectora (RFP) Cerro de Quinin\u00ed, Tibacuy, Cundinamarca"", ""lat"": ""4.3299"", ""lng"": ""-74.4943"", ""alt"": ""1700"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/167584"", ""file"": ""https://xeno-canto.org/167584/download"", ""file-name"": ""XC167584-O. columbiana 1.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/RJLERWCWGE/ffts/XC167584-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RJLERWCWGE/ffts/XC167584-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RJLERWCWGE/ffts/XC167584-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/RJLERWCWGE/ffts/XC167584-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/RJLERWCWGE/wave/XC167584-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RJLERWCWGE/wave/XC167584-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RJLERWCWGE/wave/XC167584-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""A"", ""length"": ""2:00"", ""time"": ""09:15"", ""date"": ""2014-01-11"", ""uploaded"": ""2014-02-16"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
238,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""238"", ""gen"": ""Penelope"", ""sp"": ""barbata"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Bearded Guan"", ""rec"": ""Willem-Pier Vellinga"", ""cnt"": ""Peru"", ""loc"": ""Bosque de Cuyas, Ayabaca, Piura"", ""lat"": ""-4.6476"", ""lng"": ""-79.74426"", ""alt"": ""2500"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/238"", ""file"": ""https://xeno-canto.org/238/download"", ""file-name"": ""PenBarAyabaca2-17dot39.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/AEFZWKWLMO/ffts/XC238-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/AEFZWKWLMO/ffts/XC238-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/AEFZWKWLMO/ffts/XC238-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/AEFZWKWLMO/ffts/XC238-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/AEFZWKWLMO/wave/XC238-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/AEFZWKWLMO/wave/XC238-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/AEFZWKWLMO/wave/XC238-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""A"", ""length"": ""0:26"", ""time"": ""?:?"", ""date"": ""2000-07-00"", ""uploaded"": ""2008-11-20"", ""also"": [], ""rmk"": ""dawn song"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
295391,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""295391"", ""gen"": ""Megapodius"", ""sp"": ""laperouse"", ""ssp"": ""laperouse"", ""group"": ""birds"", ""en"": ""Micronesian Megapode"", ""rec"": ""James Bradley"", ""cnt"": ""Micronesia"", ""loc"": ""Guguan"", ""lat"": ""17.311"", ""lng"": ""145.844"", ""alt"": ""100"", ""type"": ""call, song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/295391"", ""file"": ""https://xeno-canto.org/295391/download"", ""file-name"": ""XC295391-Micronesian Megapode_Guguan_May2010.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC295391-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC295391-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC295391-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC295391-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC295391-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC295391-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC295391-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:12"", ""time"": ""?"", ""date"": ""2010-05-00"", ""uploaded"": ""2015-12-15"", ""also"": [], ""rmk"": ""Single bird."", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
617211,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""617211"", ""gen"": ""Crypturellus"", ""sp"": ""undulatus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Undulated Tinamou"", ""rec"": ""JAYRSON ARAUJO DE OLIVEIRA"", ""cnt"": ""Brazil"", ""loc"": ""Setor  Samambaia, mata seca, perto da UFG-Agronomia, Goi\u00e2nia-Goi\u00e1s"", ""lat"": ""-16.6003"", ""lng"": ""-49.2802"", ""alt"": ""750"", ""type"": ""song"", ""sex"": ""uncertain"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/617211"", ""file"": ""https://xeno-canto.org/617211/download"", ""file-name"": ""XC617211-22-01-2021 6e43 Jao (Crypturellus undulatus).mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC617211-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC617211-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC617211-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC617211-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC617211-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC617211-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC617211-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:50"", ""time"": ""6:43"", ""date"": ""2021-01-22"", ""uploaded"": ""2021-01-24"", ""also"": [""Pitangus sulphuratus""], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""yes"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
